HHNUM,PERCENT_FEMALE,PR_SEX,AVG_AGE_R,PR_AGE_R,HISPANIC,MODE_RACECAT_R,ALT_PNUM,PROP_WHITE,PROP_BLACK,PROP_OTHER,PROP_NARACE,EDUCCAT,PR_EDUCCAT,NCIMMIGRANT_ANY,NCIMMIGRANT_EVERY,NCHILDREN,NADULTS,DISABLED
117667,0.5,1,45.0,27.5,1.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
117672,0.0,0,62.5,62.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
117673,0.5,1,76.5,68,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
117681,0.5,0,31.5,62.5,0.0,1,4,1.0,0.0,0.0,0.0,1,1,0,0,2,2,0
117684,0.4444444444444444,1,14.38888888888889,27.5,0.0,1,9,1.0,0.0,0.0,0.0,2,2,0,0,7,2,0
117687,0.6666666666666666,0,32.666666666666664,47.5,0.0,1,3,1.0,0.0,0.0,0.0,1,2,0,0,1,2,0
117689,1.0,1,85.0,85,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
117695,1.0,1,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
117700,1.0,1,68.0,68,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
117701,0.5,1,37.5,27.5,0.5,1,2,0.5,0.0,0.5,0.0,1,1,0,0,0,2,1
117705,1.0,1,47.5,47.5,0.0,2,1,0.0,1.0,0.0,0.0,3,3,0,0,0,1,1
117707,0.6,1,13.9,27.5,1.0,3,5,0.0,0.0,1.0,0.0,3,3,1,0,3,2,0
117717,0.0,0,62.5,62.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
117720,1.0,1,17.0,27.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,1,1,0
117722,1.0,1,68.0,68,0.0,1,1,1.0,0.0,0.0,0.0,3,3,0,0,0,1,0
117730,1.0,1,30.5,47.5,1.0,3,2,0.0,0.0,1.0,0.0,2,2,0,0,1,1,0
117753,1.0,1,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
117769,0.4,1,35.5,27.5,0.0,1,5,1.0,0.0,0.0,0.0,1,1,0,0,0,5,0
117777,0.3333333333333333,0,36.166666666666664,47.5,1.0,1,3,1.0,0.0,0.0,0.0,3,3,1,0,1,2,0
117778,0.6666666666666666,1,12.166666666666666,27.5,1.0,3,3,0.0,0.0,1.0,0.0,3,3,1,0,2,1,0
117786,0.5,1,17.0,27.5,0.0,3,2,0.0,0.0,1.0,0.0,2,2,0,0,1,1,0
117789,1.0,1,85.0,85,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
117801,0.6666666666666666,1,50.833333333333336,27.5,1.0,3,3,0.0,0.0,1.0,0.0,1,1,0,0,0,3,0
117807,0.5,1,85.0,85,1.0,1,2,1.0,0.0,0.0,0.0,3,3,0,0,0,2,0
117814,0.3333333333333333,1,10.833333333333334,27.5,0.0,1,3,1.0,0.0,0.0,0.0,3,3,0,0,2,1,0
117819,1.0,1,22.166666666666668,47.5,0.3333333333333333,3,3,0.0,0.0,1.0,0.0,1,1,0,0,2,1,0
117821,0.3333333333333333,0,40.833333333333336,47.5,0.0,2,3,0.0,1.0,0.0,0.0,1,2,0,0,0,3,0
117823,0.3333333333333333,0,24.833333333333332,47.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,2,1,1
117830,0.0,0,57.75,68,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,0,2,1
117834,0.5,1,21.375,27.5,1.0,1,4,1.0,0.0,0.0,0.0,2,2,0,0,2,2,0
117837,0.6666666666666666,1,19.0,47.5,0.0,1,12,1.0,0.0,0.0,0.0,1,1,0,0,8,4,0
117842,0.5,0,27.5,27.5,0.0,1,4,1.0,0.0,0.0,0.0,1,2,0,0,1,3,0
117844,0.25,1,28.5,47.5,0.0,1,4,1.0,0.0,0.0,0.0,1,2,0,0,2,2,0
117846,0.4,1,23.2,27.5,1.0,1,5,1.0,0.0,0.0,0.0,2,2,1,0,2,3,0
117853,0.5,1,12.875,27.5,0.0,2,4,0.0,1.0,0.0,0.0,1,1,0,0,3,1,0
117854,0.6,0,30.7,47.5,0.0,1,5,1.0,0.0,0.0,0.0,1,3,0,0,2,3,0
117860,0.5,0,55.0,62.5,0.0,3,2,0.0,0.0,1.0,0.0,1,1,1,1,0,2,0
117875,0.6,1,14.7,27.5,0.0,3,5,0.0,0.0,1.0,0.0,2,2,0,0,3,2,0
117882,0.5,1,68.0,68,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
117886,0.25,0,29.5,47.5,0.0,2,4,0.0,1.0,0.0,0.0,1,1,0,0,2,2,0
117894,0.0,0,27.5,27.5,0.0,3,1,0.0,0.0,1.0,0.0,1,1,1,1,0,1,0
117897,1.0,1,11.5,27.5,1.0,1,3,1.0,0.0,0.0,0.0,3,3,1,0,2,1,0
117898,0.5,1,27.5,27.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
117906,0.6,1,26.4,27.5,0.0,2,5,0.0,1.0,0.0,0.0,1,1,0,0,2,3,0
117907,0.0,0,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
117909,0.0,0,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
117917,0.2,1,18.3,47.5,1.0,3,5,0.0,0.0,1.0,0.0,1,3,1,0,3,2,0
117919,1.0,1,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
117924,0.5,1,31.875,47.5,0.0,2,4,0.0,1.0,0.0,0.0,1,1,0,0,1,3,0
117926,0.0,0,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
117931,0.6666666666666666,1,37.166666666666664,47.5,0.0,1,3,1.0,0.0,0.0,0.0,2,2,0,0,1,2,0
117934,1.0,1,19.0,19,1.0,3,1,0.0,0.0,1.0,0.0,1,1,0,0,0,1,0
117938,0.5,0,47.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,1,2,0,0,0,2,0
117939,0.3333333333333333,1,40.833333333333336,47.5,0.0,3,3,0.0,0.0,1.0,0.0,1,1,0,0,0,3,1
117941,1.0,1,68.0,68,0.0,2,1,0.0,1.0,0.0,0.0,2,2,0,0,0,1,0
117955,0.5,1,66.25,85,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
117956,0.5,1,30.25,47.5,0.0,1,6,1.0,0.0,0.0,0.0,1,1,0,0,1,5,0
117962,0.6666666666666666,0,45.833333333333336,47.5,1.0,1,3,1.0,0.0,0.0,0.0,1,1,1,1,0,3,0
117964,0.0,0,73.75,62.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
117965,0.25,0,16.875,27.5,0.0,1,4,1.0,0.0,0.0,0.0,1,1,0,0,2,2,0
117971,0.5,1,73.75,62.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
117972,1.0,1,47.5,47.5,0.0,2,1,0.0,1.0,0.0,0.0,3,3,0,0,0,1,0
117973,0.0,0,45.0,62.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
117979,1.0,1,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
117980,0.75,1,32.5,47.5,0.0,3,4,0.25,0.0,0.75,0.0,1,2,0,0,0,4,0
117981,0.0,0,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,3,3,0,0,0,1,0
117984,0.6666666666666666,1,50.833333333333336,62.5,0.3333333333333333,1,3,1.0,0.0,0.0,0.0,1,2,0,0,0,3,0
117987,0.5,1,68.0,68,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
117988,1.0,1,47.5,47.5,0.0,2,1,0.0,1.0,0.0,0.0,1,1,0,0,0,1,0
117989,0.5,0,27.5,27.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
117990,1.0,1,47.5,47.5,0.0,2,1,0.0,1.0,0.0,0.0,2,2,0,0,0,1,0
117992,0.3333333333333333,0,30.0,47.5,1.0,3,6,0.0,0.0,1.0,0.0,1,1,0,0,2,4,0
117996,0.0,0,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
118001,0.0,0,27.5,27.5,0.0,3,1,0.0,0.0,1.0,0.0,1,1,1,1,0,1,0
118005,1.0,1,62.5,62.5,0.0,2,1,0.0,1.0,0.0,0.0,2,2,0,0,0,1,0
118008,0.8,1,27.1,47.5,0.0,1,5,1.0,0.0,0.0,0.0,1,2,0,0,3,2,0
118015,0.5,1,31.25,47.5,0.0,1,4,0.75,0.0,0.25,0.0,1,1,0,0,2,2,0
118019,1.0,1,18.333333333333332,27.5,0.0,1,3,1.0,0.0,0.0,0.0,3,3,0,0,1,2,0
118021,0.6666666666666666,1,36.166666666666664,47.5,0.0,2,3,0.0,1.0,0.0,0.0,1,1,0,0,1,2,0
118024,1.0,1,28.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,1,1,0
118028,0.2,1,13.9,27.5,1.0,1,5,1.0,0.0,0.0,0.0,2,2,1,0,3,2,0
118029,0.0,0,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,1
118038,1.0,1,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
118040,0.75,1,25.625,27.5,0.0,1,4,1.0,0.0,0.0,0.0,1,1,0,0,1,3,0
118041,0.75,1,29.5,47.5,0.0,3,4,0.25,0.0,0.75,0.0,1,1,0,0,2,2,0
118048,1.0,1,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
118058,0.0,0,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,1
118060,0.5,1,30.5,47.5,0.0,2,2,0.0,1.0,0.0,0.0,1,1,0,0,1,1,1
118061,0.6666666666666666,1,19.5,27.5,0.0,3,6,0.3333333333333333,0.0,0.6666666666666666,0.0,2,2,0,0,4,2,0
118076,0.6666666666666666,1,38.833333333333336,85,0.0,2,3,0.0,1.0,0.0,0.0,2,2,0,0,1,2,0
118078,0.3333333333333333,1,66.83333333333333,47.5,0.0,1,3,1.0,0.0,0.0,0.0,2,2,0,0,0,3,0
118080,0.0,0,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
118084,0.0,0,19.5,47.5,0.25,2,4,0.25,0.75,0.0,0.0,1,1,0,0,2,2,0
118085,0.2,1,39.1,62.5,0.0,1,5,1.0,0.0,0.0,0.0,2,2,0,0,2,3,0
118087,1.0,1,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,3,3,0,0,0,1,0
118089,0.0,0,85.0,85,1.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
118091,0.5,1,28.5,47.5,0.0,3,4,0.25,0.0,0.75,0.0,1,1,1,0,2,2,0
118092,1.0,1,76.5,68,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,0,2,0
118099,0.0,0,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
118101,0.4444444444444444,1,37.166666666666664,47.5,1.0,1,9,1.0,0.0,0.0,0.0,3,3,1,0,3,6,0
118103,1.0,1,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
118112,0.6,0,26.3,47.5,0.0,1,5,1.0,0.0,0.0,0.0,2,2,0,0,2,3,1
118114,0.3333333333333333,1,27.5,27.5,0.0,3,3,0.0,0.0,1.0,0.0,1,1,0,0,0,3,0
118116,1.0,1,85.0,85,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
118117,0.5,1,31.25,47.5,0.0,1,4,1.0,0.0,0.0,0.0,1,1,0,0,2,2,0
118122,0.0,0,85.0,85,0.0,1,1,1.0,0.0,0.0,0.0,3,3,0,0,0,1,0
118125,1.0,1,47.5,47.5,1.0,3,1,0.0,0.0,1.0,0.0,2,2,0,0,0,1,0
118127,0.0,0,27.5,27.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
118135,0.0,0,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
118136,0.6666666666666666,1,25.916666666666668,27.5,0.3333333333333333,2,6,0.0,0.8333333333333334,0.16666666666666666,0.0,1,1,0,0,3,3,0
118142,0.0,0,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,3,3,0,0,0,1,1
118144,0.8,1,16.5,27.5,0.8,1,5,0.8,0.2,0.0,0.0,2,2,1,0,3,2,0
118152,0.5,1,30.5,47.5,0.0,1,4,1.0,0.0,0.0,0.0,1,1,0,0,2,2,1
118155,0.75,1,31.875,47.5,1.0,3,4,0.0,0.0,1.0,0.0,1,1,1,0,1,3,0
118156,0.6666666666666666,1,65.0,47.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,0,3,0
118169,0.6666666666666666,1,19.0,27.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,1,2,0
118170,0.0,0,68.0,68,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
118172,0.3333333333333333,1,45.833333333333336,47.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,0,3,0
118177,0.4,1,52.3,47.5,0.0,3,5,0.0,0.0,1.0,0.0,1,1,0,0,1,4,0
118183,0.0,0,62.5,62.5,0.0,3,1,0.0,0.0,1.0,0.0,1,1,0,0,0,1,0
118185,1.0,1,57.75,68,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
118188,0.5,1,33.25,47.5,0.5,3,2,0.0,0.0,1.0,0.0,1,1,0,0,0,2,0
118193,0.3333333333333333,1,19.0,27.5,0.0,2,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1,1,0,0,1,2,0
118195,1.0,1,68.0,68,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
118199,0.5,1,55.0,62.5,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,0,2,0
118200,0.75,1,11.25,27.5,0.0,2,4,0.0,1.0,0.0,0.0,1,1,0,0,3,1,0
118204,0.25,1,66.25,85,0.0,1,4,1.0,0.0,0.0,0.0,1,2,0,0,0,4,0
118206,0.6666666666666666,1,43.0,62.5,0.0,1,3,1.0,0.0,0.0,0.0,3,3,0,0,1,2,0
118207,1.0,1,85.0,85,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
118211,0.5,1,47.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
118217,0.5,1,14.25,27.5,0.0,2,4,0.0,1.0,0.0,0.0,1,1,0,0,3,1,0
118220,0.6,1,15.6,27.5,0.0,1,5,1.0,0.0,0.0,0.0,2,2,0,0,3,2,0
118223,0.25,1,16.375,27.5,0.0,2,4,0.0,1.0,0.0,0.0,1,1,1,0,2,2,0
118228,1.0,1,62.5,62.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
118234,0.0,0,47.5,47.5,1.0,3,1,0.0,0.0,1.0,0.0,1,1,1,1,0,1,0
118237,0.6666666666666666,1,11.5,27.5,0.0,1,3,0.6666666666666666,0.0,0.3333333333333333,0.0,2,2,0,0,2,1,0
118238,0.8,1,14.1,27.5,0.0,3,5,0.2,0.0,0.8,0.0,2,2,0,0,4,1,0
118245,0.6666666666666666,1,27.333333333333332,47.5,1.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,1,2,0
118247,0.75,1,51.875,47.5,0.0,1,4,1.0,0.0,0.0,0.0,2,2,0,0,0,4,0
118248,1.0,1,19.0,19,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
118250,1.0,1,24.125,27.5,0.0,1,4,1.0,0.0,0.0,0.0,1,3,0,0,2,2,0
118257,0.5,0,27.5,27.5,1.0,1,2,0.5,0.0,0.5,0.0,1,1,1,0,0,2,0
118259,1.0,1,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
118264,0.6,1,25.2,47.5,0.4,3,5,0.0,0.4,0.6,0.0,1,1,0,0,2,3,0
118265,1.0,1,66.25,47.5,0.0,1,2,1.0,0.0,0.0,0.0,3,3,0,0,0,2,0
118268,1.0,1,47.5,47.5,0.0,2,1,0.0,1.0,0.0,0.0,1,1,0,0,0,1,0
118275,0.3333333333333333,1,40.833333333333336,47.5,0.0,1,3,0.6666666666666666,0.3333333333333333,0.0,0.0,2,2,0,0,0,3,0
118277,0.4,1,19.2,27.5,0.0,1,5,1.0,0.0,0.0,0.0,2,2,0,0,3,2,0
118278,0.5,0,57.75,47.5,0.0,3,2,0.0,0.0,1.0,0.0,1,1,1,0,0,2,0
118289,0.6,1,35.3,47.5,0.0,2,5,0.0,1.0,0.0,0.0,1,1,0,0,2,3,0
118292,0.3333333333333333,1,40.833333333333336,47.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,0,3,0
118293,1.0,1,62.5,62.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
118296,0.0,0,17.0,27.5,0.0,2,2,0.0,1.0,0.0,0.0,1,1,0,0,1,1,0
118303,0.4,1,21.0,47.5,1.0,1,5,1.0,0.0,0.0,0.0,2,2,0,0,3,2,0
118314,1.0,1,85.0,85,1.0,1,1,1.0,0.0,0.0,0.0,3,3,0,0,0,1,0
118317,0.6,1,23.5,47.5,1.0,1,5,1.0,0.0,0.0,0.0,3,3,1,0,3,2,0
118321,0.5,1,65.25,62.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
118323,1.0,1,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,1
118325,1.0,1,55.0,47.5,1.0,1,2,1.0,0.0,0.0,0.0,1,3,1,0,0,2,0
118329,1.0,1,85.0,85,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
118333,1.0,1,27.5,27.5,1.0,1,1,1.0,0.0,0.0,0.0,3,3,0,0,0,1,0
118335,1.0,1,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
118338,0.5,1,37.5,47.5,1.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
118351,0.0,0,68.0,68,0.0,2,1,0.0,1.0,0.0,0.0,1,1,0,0,0,1,0
118356,0.8,0,32.3,68,0.0,1,5,1.0,0.0,0.0,0.0,1,1,0,0,2,3,0
118358,0.6,1,26.3,47.5,0.0,1,5,1.0,0.0,0.0,0.0,1,1,1,0,2,3,0
118368,0.5,1,24.583333333333332,27.5,1.0,1,6,1.0,0.0,0.0,0.0,2,3,1,0,2,4,0
118369,1.0,1,18.5,27.5,0.0,2,2,0.0,1.0,0.0,0.0,1,1,0,0,1,1,0
118372,0.6666666666666666,1,18.333333333333332,27.5,0.0,3,3,0.3333333333333333,0.0,0.6666666666666666,0.0,2,3,0,0,1,2,0
118381,1.0,1,47.5,47.5,0.0,2,1,0.0,1.0,0.0,0.0,1,1,0,0,0,1,1
118383,0.6666666666666666,1,23.5,47.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,2,1,0
118386,0.5,1,25.5,27.5,0.0,1,4,1.0,0.0,0.0,0.0,2,3,0,0,2,2,0
118387,0.0,0,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
118391,0.5,1,47.5,47.5,0.0,2,2,0.0,1.0,0.0,0.0,2,2,0,0,0,2,0
118392,0.0,0,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
118393,1.0,1,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
118396,0.5,1,20.5,27.5,0.0,2,2,0.0,1.0,0.0,0.0,3,3,0,0,1,1,0
118398,1.0,1,32.0,47.5,0.0,2,2,0.0,1.0,0.0,0.0,2,2,0,0,1,1,0
118403,0.5,1,16.375,27.5,0.0,1,4,1.0,0.0,0.0,0.0,1,1,0,0,2,2,0
118405,1.0,1,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
118406,0.5,1,85.0,85,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
118409,0.0,0,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
118410,1.0,1,13.75,27.5,0.0,1,2,0.5,0.0,0.5,0.0,1,1,0,0,1,1,0
118411,0.5,1,62.5,62.5,0.0,0,1,0.0,0.0,0.0,1.0,1,1,0,0,0,2,0
118414,0.3333333333333333,1,15.833333333333334,19,0.0,2,3,0.0,1.0,0.0,0.0,3,3,0,0,1,2,1
118415,1.0,1,47.5,47.5,0.0,3,1,0.0,0.0,1.0,0.0,1,1,0,0,0,1,1
118417,0.6666666666666666,1,10.833333333333334,27.5,1.0,1,3,1.0,0.0,0.0,0.0,2,2,1,0,2,1,0
118423,0.6666666666666666,1,36.166666666666664,47.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,1,2,0
118427,0.4,1,19.1,47.5,0.0,1,5,1.0,0.0,0.0,0.0,1,1,0,0,3,2,0
118428,0.0,0,85.0,85,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
118432,1.0,1,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
118439,0.5714285714285714,1,28.214285714285715,47.5,1.0,3,7,0.14285714285714285,0.0,0.8571428571428571,0.0,1,3,1,0,2,5,0
118447,0.5,1,47.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
118448,0.5,1,27.5,27.5,0.5,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
118451,1.0,1,62.5,62.5,0.0,1,1,1.0,0.0,0.0,0.0,3,3,0,0,0,1,0
118455,1.0,1,27.5,27.5,0.0,3,2,0.0,0.0,1.0,0.0,2,2,0,0,0,2,0
118460,0.5,1,47.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,3,3,0,0,0,2,1
118461,0.5,1,68.0,68,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
118463,0.5,1,22.375,47.5,0.0,2,4,0.0,1.0,0.0,0.0,1,2,0,0,2,2,0
118470,1.0,1,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
118473,0.5,1,15.75,27.5,0.0,1,2,1.0,0.0,0.0,0.0,2,2,1,0,1,1,0
118476,0.5,1,57.75,47.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
118485,1.0,1,57.75,68,0.0,1,2,1.0,0.0,0.0,0.0,1,3,0,0,0,2,0
118493,0.8,1,22.9,47.5,0.0,2,5,0.0,1.0,0.0,0.0,2,2,0,0,3,2,0
118494,0.3333333333333333,0,27.166666666666668,47.5,0.0,1,3,1.0,0.0,0.0,0.0,1,2,0,0,1,2,0
118501,0.0,0,68.0,68,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
118506,0.5,1,55.0,62.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
118518,0.75,1,20.25,27.5,0.0,2,4,0.0,1.0,0.0,0.0,2,2,0,0,2,2,0
118519,0.6,0,21.5,27.5,0.0,1,5,1.0,0.0,0.0,0.0,1,1,0,0,2,3,1
118522,0.6666666666666666,1,39.666666666666664,68,0.0,2,6,0.0,1.0,0.0,0.0,3,3,0,0,1,5,0
118523,0.5,1,47.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
118528,0.4,1,24.4,47.5,0.0,1,5,1.0,0.0,0.0,0.0,1,2,0,0,3,2,0
118534,0.0,0,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
118541,0.6,1,22.6,47.5,0.0,1,5,1.0,0.0,0.0,0.0,1,1,0,0,3,2,0
118547,0.5,1,47.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,1
118551,0.4,1,26.6,47.5,0.0,2,5,0.0,1.0,0.0,0.0,1,1,0,0,3,2,1
118555,0.6666666666666666,1,10.833333333333334,27.5,1.0,3,3,0.0,0.0,1.0,0.0,3,3,0,0,2,1,0
118558,0.6666666666666666,1,14.0,27.5,0.0,3,3,0.0,0.0,1.0,0.0,1,1,0,0,2,1,1
118559,0.5,1,47.5,47.5,0.0,2,2,0.0,1.0,0.0,0.0,2,2,0,0,0,2,0
118562,0.5,1,76.5,85,0.0,1,2,1.0,0.0,0.0,0.0,2,3,0,0,0,2,0
118565,0.0,0,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
118567,0.75,1,29.5,47.5,1.0,1,4,1.0,0.0,0.0,0.0,2,3,0,0,2,2,0
118570,0.3333333333333333,1,66.83333333333333,68,0.0,2,3,0.0,1.0,0.0,0.0,1,2,0,0,0,3,1
118574,0.5,1,57.75,47.5,0.0,1,2,1.0,0.0,0.0,0.0,1,3,0,0,0,2,0
118578,0.4,1,22.8,27.5,1.0,1,5,1.0,0.0,0.0,0.0,2,2,0,0,2,3,0
118580,0.3333333333333333,1,50.833333333333336,62.5,0.0,2,3,0.0,1.0,0.0,0.0,2,3,0,0,0,3,0
118585,0.5,1,62.5,62.5,0.0,2,2,0.0,1.0,0.0,0.0,1,1,2,2,0,2,0
118586,0.25,1,15.375,27.5,1.0,3,4,0.0,0.0,1.0,0.0,3,3,1,0,2,2,0
118587,0.5,1,85.0,85,0.0,1,2,1.0,0.0,0.0,0.0,1,2,0,0,0,2,0
118597,0.0,0,27.5,27.5,1.0,3,1,0.0,0.0,1.0,0.0,2,2,0,0,0,1,0
118602,0.0,0,85.0,85,0.0,1,1,1.0,0.0,0.0,0.0,3,3,0,0,0,1,0
118607,0.6,1,19.8,47.5,1.0,1,5,1.0,0.0,0.0,0.0,3,3,1,0,3,2,0
118620,1.0,1,68.0,68,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
118624,1.0,1,85.0,85,1.0,1,1,1.0,0.0,0.0,0.0,3,3,0,0,0,1,0
118626,0.0,0,30.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,1,1,0
118636,0.0,0,47.5,47.5,0.0,2,1,0.0,1.0,0.0,0.0,2,2,0,0,0,1,1
118638,0.6666666666666666,1,36.166666666666664,47.5,0.0,2,3,0.0,1.0,0.0,0.0,1,1,0,0,1,2,0
118640,0.5,1,76.5,85,0.0,1,2,1.0,0.0,0.0,0.0,3,3,0,0,0,2,0
118642,0.6,0,29.4,47.5,1.0,1,5,1.0,0.0,0.0,0.0,1,3,1,0,1,4,0
118644,0.875,0,22.9375,47.5,1.0,1,8,1.0,0.0,0.0,0.0,1,3,1,0,4,4,0
118650,0.8333333333333334,0,16.083333333333332,27.5,0.8333333333333334,1,6,1.0,0.0,0.0,0.0,3,3,0,0,4,2,0
118653,0.25,0,15.0,27.5,0.0,1,4,1.0,0.0,0.0,0.0,2,3,0,0,2,2,0
118656,0.3333333333333333,0,40.833333333333336,47.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,0,3,0
118661,1.0,1,85.0,85,1.0,1,1,1.0,0.0,0.0,0.0,3,3,0,0,0,1,0
