,hhnum,adltfscat,binadltfscat,fincondition,region,rural,rrindicator,targetgroup,inchhavg_r,snapnowhh,povthresh_hh,elig_units1,percent_poverty,percent_female,pr_sex,avg_age_r,pr_age_r,hispanic,mode_racecat_r,alt_pnum,prop_white,prop_black,prop_other,prop_narace,educcat,pr_educcat,ncimmigrant_any,ncimmigrant_every,nchildren,nadults,disabled
142,100529,3,1,4,3,1,31,4,1970.1,1,1940.25,1,101.53846153846153,0.5,1,15.0,27.5,0.0,2,4,0.0,1.0,0.0,0.0,1,1,0,0,2,2,0
143,100533,1,0,2,2,0,20,3,4271.0,0,1156.5,0,369.30393428447906,0.5,1,85.0,85.0,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
144,100534,4,1,4,3,0,30,4,1100.0,1,1540.0,1,71.42857142857143,0.6666666666666666,1,28.166666666666668,47.5,0.0,2,3,0.0,1.0,0.0,0.0,3,3,0,0,1,2,1
145,100536,1,0,3,2,0,20,4,3017.82827844,1,1318.75,1,228.84005902862557,0.5,1,16.25,27.5,0.0,2,2,0.0,1.0,0.0,0.0,1,1,0,0,1,1,0
146,100539,1,0,4,1,1,11,4,1522.738,1,1940.25,1,78.48153588455096,0.6666666666666666,0,21.166666666666668,47.5,0.0,1,3,1.0,0.0,0.0,0.0,3,3,0,0,2,1,0
147,100545,1,0,3,3,1,31,2,1455.9,0,917.583333333333,0,158.6667877576969,1.0,1,85.0,85.0,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
148,100554,4,1,3,3,0,30,4,1021.0,1,1281.16666666667,1,79.69298816183145,0.0,0,62.5,62.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
149,100557,2,0,3,2,0,20,2,4900.0,0,2863.5,1,171.1192596472848,0.8571428571428571,1,10.071428571428571,27.5,0.2857142857142857,1,7,1.0,0.0,0.0,0.0,2,2,1,0,5,2,0
150,100558,3,1,4,3,0,30,3,4377.1,0,2005.75,0,218.2275956624704,0.75,1,33.0,47.5,1.0,1,4,1.0,0.0,0.0,0.0,2,2,0,0,1,3,0
151,100562,3,1,5,4,0,40,4,2353.67,1,3968.33333333333,1,59.31129777404457,0.6666666666666666,0,21.83333333333333,47.5,0.0,1,9,0.8888888888888888,0.0,0.1111111111111111,0.0,1,2,0,0,5,4,0
152,100563,1,0,2,3,1,31,3,4355.93661424353,0,1281.16666666667,1,339.9976542924563,0.5,0,37.5,27.5,0.0,2,2,0.0,1.0,0.0,0.0,1,1,0,0,0,2,0
153,100568,1,0,2,4,0,40,2,2537.47085155144,0,1973.41666666667,1,128.58261990041478,0.25,1,32.5,47.5,0.0,1,4,1.0,0.0,0.0,0.0,2,2,0,0,0,4,0
154,100572,2,0,4,2,0,20,3,4340.0,0,1496.58333333333,0,289.99387493735793,0.6666666666666666,0,34.166666666666664,27.5,0.0,2,3,0.0,1.0,0.0,0.0,1,1,0,0,0,3,0
155,100575,4,1,4,2,0,20,4,1677.0,1,1541.5,1,108.7901394745378,1.0,1,16.833333333333332,27.5,0.0,3,3,0.3333333333333333,0.0,0.6666666666666666,0.0,3,3,0,0,2,1,1
156,100580,4,1,3,4,0,40,2,3160.738,0,1940.25,1,162.90364643731476,0.25,0,31.25,47.5,1.0,3,4,0.0,0.0,1.0,0.0,2,3,1,0,2,2,0
157,100584,2,0,2,2,0,20,4,3000.0,1,2414.5,0,124.24932698281216,0.4,1,30.2,47.5,1.0,1,5,1.0,0.0,0.0,0.0,1,2,0,0,1,4,0
158,100588,1,0,2,1,1,11,3,9500.0,0,1496.58333333333,0,634.7792193329263,0.3333333333333333,0,50.833333333333336,27.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,0,3,0
159,100594,1,0,4,3,1,31,2,1341.0,0,1156.5,1,115.95330739299612,1.0,1,57.75,47.5,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,0,2,0
160,100595,1,0,4,3,0,30,4,2149.0,1,1281.16666666667,1,167.73773903993714,1.0,1,47.5,47.5,0.0,2,1,0.0,1.0,0.0,0.0,3,3,0,0,0,1,1
161,100607,3,1,5,3,1,31,1,680.0,0,1940.25,1,35.0470300219044,0.25,1,27.0,47.5,0.0661725680491318,1,3,0.6666666666666666,0.3333333333333333,0.0,0.0,1,1,0,0,2,2,0
162,100622,1,0,2,2,0,20,2,2040.0,0,1281.16666666667,1,159.22986860934003,0.5,0,27.5,27.5,0.0,3,2,0.0,0.0,1.0,0.0,1,1,1,1,0,2,0
163,100623,1,0,1,2,0,20,3,11040.0,0,2414.5,0,457.2375232967488,0.4,1,30.8,47.5,0.0,1,5,1.0,0.0,0.0,0.0,1,1,0,0,1,4,0
164,100630,2,0,5,4,0,40,4,200.0,1,995.416666666667,1,20.092088740058596,0.0,0,27.5,27.5,0.0,2,1,0.0,1.0,0.0,0.0,3,3,0,0,0,1,0
165,100633,1,0,2,4,0,40,3,6680.0,0,1496.58333333333,0,446.35001948883667,0.3333333333333333,0,61.16666666666666,68.0,1.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,0,3,0
166,100636,2,0,4,1,0,10,4,902.0,1,1540.0,1,58.57142857142858,0.6666666666666666,1,34.833333333333336,47.5,0.0,2,3,0.0,1.0,0.0,0.0,2,2,0,0,1,2,0
167,100641,2,0,4,2,0,20,4,1484.25384137947,1,2340.58333333333,1,63.41384304679627,0.6,1,22.0,27.5,0.0,1,5,1.0,0.0,0.0,0.0,1,1,0,0,2,3,0
168,100649,3,1,3,3,0,30,4,1015.0,1,995.416666666667,1,101.96735035579738,0.0,0,47.5,47.5,0.0,2,1,0.0,1.0,0.0,0.0,3,3,0,0,0,1,1
169,100656,2,0,2,4,0,40,4,4695.0,1,1973.41666666667,0,237.9122503272662,0.5,1,51.875,47.5,1.0,1,4,1.0,0.0,0.0,0.0,2,3,0,0,0,4,1
170,100661,2,0,4,1,1,11,3,6960.0,0,1940.25,0,358.71666022419794,1.0,1,12.333333333333334,27.5,0.0,1,3,1.0,0.0,0.0,0.0,2,2,0,0,2,1,0
171,100662,3,1,3,2,0,20,3,4000.0,0,1496.58333333333,0,267.27546077175845,1.0,1,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
172,100663,1,0,2,4,0,40,3,11340.0,0,1496.58333333333,0,757.7259312879353,0.3333333333333333,1,45.833333333333336,47.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,0,3,0
173,100664,1,0,3,3,0,30,3,7560.0,0,1940.25,0,389.64051024352534,0.25,1,28.5,47.5,0.0,1,4,1.0,0.0,0.0,0.0,1,1,0,0,2,2,0
174,100666,1,0,3,1,0,10,2,1950.0,0,1281.16666666667,0,152.20502146481033,0.0,0,47.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,0,2,0
175,100668,1,0,2,3,1,31,1,1080.0,0,1156.5,1,93.3852140077821,0.5,1,66.25,85.0,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
176,100671,1,0,5,2,0,20,4,453.0,1,1318.75,1,34.350710900473935,0.5,1,17.0,27.5,0.0,2,2,0.0,1.0,0.0,0.0,2,2,0,0,1,1,0
177,100681,4,1,4,3,0,30,2,2166.67,0,1540.0,1,140.69285714285715,0.5,1,13.75,27.5,1.0,3,2,0.0,0.0,1.0,0.0,2,2,0,0,1,1,0
178,100686,1,0,4,4,0,40,2,1540.0,0,995.416666666667,1,154.7090832984512,0.0,0,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
179,100689,1,0,1,1,0,10,3,20226.09,0,1156.5,0,1748.905317769131,0.5,1,85.0,85.0,0.0,1,2,1.0,0.0,0.0,0.0,1,2,0,0,0,2,0
180,100690,1,0,4,1,0,10,2,1250.0,0,917.583333333333,1,136.22740895468172,0.0,0,85.0,85.0,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
181,100692,1,0,5,3,0,30,4,1083.42641497452,1,1318.75,1,82.15555753361289,1.0,1,32.0,47.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,1,1,0
182,100693,2,0,4,3,0,30,2,2320.0,0,1540.0,1,150.64935064935065,0.6666666666666666,1,30.5,47.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,1,2,0
183,100697,2,0,2,4,0,40,3,6574.47869683669,0,1496.58333333333,1,439.2992057577841,0.3333333333333333,1,34.166666666666664,27.5,0.0,3,3,0.0,0.0,1.0,0.0,1,1,0,0,0,3,0
184,100700,1,0,2,3,0,30,2,1820.0,0,1540.0,1,118.18181818181819,0.3333333333333333,1,15.5,19.0,1.0,3,3,0.0,0.0,1.0,0.0,3,3,1,0,1,2,0
185,100705,2,0,5,3,1,31,2,2710.0,0,1540.0,0,175.97402597402598,0.3333333333333333,0,34.833333333333336,47.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,1,2,0
186,100714,4,1,4,3,0,30,4,225.0,1,995.416666666667,1,22.60359983256592,1.0,1,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
187,100719,1,0,2,2,0,20,3,3120.0,0,1281.16666666667,0,243.52803434369653,0.5,0,45.0,62.5,0.0,3,2,0.0,0.0,1.0,0.0,1,1,1,1,0,2,0
188,100720,1,0,1,3,0,30,3,2800.0,0,1156.5,0,242.10981409424988,0.5,1,85.0,85.0,0.0,1,2,1.0,0.0,0.0,0.0,1,2,0,0,0,2,0
189,100722,4,1,4,3,0,30,2,2780.0,0,1940.25,1,143.28050508955033,0.5,1,30.25,47.5,0.0,1,4,1.0,0.0,0.0,0.0,2,2,0,0,2,2,0
190,100724,2,0,5,2,0,20,4,1323.0,1,995.416666666667,1,132.9091670154876,1.0,1,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
191,100726,1,0,3,1,0,10,3,3240.0,0,1496.58333333333,0,216.49312322512438,0.0,0,60.0,47.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,0,3,0
192,100741,2,0,4,4,0,40,3,6413.338,0,2283.33333333333,0,280.8761167883216,0.6,1,17.9,27.5,0.2,2,5,0.0,1.0,0.0,0.0,1,1,0,0,3,2,0
193,100742,1,0,2,3,1,31,2,2049.67,0,1940.25,1,105.63947944852468,1.0,1,9.166666666666666,27.5,0.0,3,3,0.0,0.0,1.0,0.0,1,1,0,0,2,1,0
194,100753,1,0,1,4,0,40,3,22000.0,0,1496.58333333333,0,1470.0150342446716,0.6666666666666666,1,40.833333333333336,47.5,0.0,3,3,0.0,0.0,1.0,0.0,1,1,0,0,0,3,0
195,100761,1,0,2,1,0,10,4,3729.0,1,2005.75,0,185.91549295774647,0.75,1,28.0,27.5,0.0,2,4,0.0,1.0,0.0,0.0,2,3,0,0,1,3,0
196,100768,2,0,2,2,0,20,3,1726.83,0,995.416666666667,0,173.4781079949769,0.0,0,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
197,100781,3,1,3,4,0,40,2,3436.0,0,2283.33333333333,0,150.48175182481776,0.4,1,21.6,27.5,1.0,1,5,1.0,0.0,0.0,0.0,1,1,0,0,3,2,0
198,100783,1,0,4,3,1,31,2,2209.0,0,1496.58333333333,0,147.60287321120362,0.3333333333333333,1,61.16666666666666,68.0,0.0,1,3,1.0,0.0,0.0,0.0,3,3,0,0,0,3,1
199,100784,3,1,2,3,0,30,4,3890.6,1,1940.25,0,200.52055147532536,0.75,1,20.875,27.5,0.0,2,4,0.0,1.0,0.0,0.0,1,1,0,0,2,2,0
200,100785,4,1,5,3,0,30,4,1239.0,1,1281.16666666667,1,96.70872902302564,1.0,1,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
201,100792,1,0,2,1,0,10,3,4900.0,0,1496.58333333333,0,327.4124394454042,0.5,1,45.0,62.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
202,100796,1,0,1,3,1,31,3,8666.66999999999,0,1156.5,0,749.3878080415036,0.0,0,62.5,62.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
203,100798,1,0,1,2,1,21,3,4779.67,0,1940.25,0,246.3429970364644,0.5,1,19.75,27.5,0.0,1,4,1.0,0.0,0.0,0.0,1,1,0,0,2,2,0
204,100799,1,0,2,2,1,21,3,11578.67,0,2283.33333333333,0,507.09503649635116,0.6,1,27.7,47.5,0.0,1,5,1.0,0.0,0.0,0.0,1,1,0,0,3,2,0
205,100804,3,1,3,1,0,10,4,1100.0,1,917.583333333333,1,119.88011988011993,1.0,1,85.0,85.0,0.0,3,1,0.0,0.0,1.0,0.0,2,2,0,0,0,1,0
206,100805,2,0,3,4,0,40,4,1524.0,1,2005.75,1,75.9815530350243,0.5,1,31.875,47.5,0.0,1,4,1.0,0.0,0.0,0.0,1,1,0,0,1,3,0
207,100808,1,0,2,3,0,30,3,2380.0,0,1281.16666666667,0,185.76818004423004,0.0,0,23.25,19.0,0.0,2,2,0.0,1.0,0.0,0.0,2,2,0,0,0,2,0
208,100810,2,0,3,2,0,20,3,6400.33,0,1940.25,0,329.8714083236696,0.5,1,14.75,27.5,0.0,1,4,1.0,0.0,0.0,0.0,1,1,0,0,2,2,0
209,100813,2,0,3,1,0,10,3,5325.65956074,0,1973.41666666667,1,269.87000012195386,1.0,1,19.0,19.0,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
210,100816,2,0,4,1,0,10,1,0.0,0,1496.58333333333,1,0.0,0.6666666666666666,1,61.16666666666666,47.5,0.0,3,3,0.0,0.0,1.0,0.0,1,1,1,1,0,3,0
211,100822,3,1,4,3,0,30,1,480.0,0,1281.16666666667,1,37.46585143749178,0.0,0,27.5,27.5,1.0,1,1,1.0,0.0,0.0,0.0,3,3,0,0,0,1,0
212,100827,4,1,5,3,0,30,1,0.0,0,995.416666666667,1,0.0,0.0,0,27.5,27.5,0.0,2,1,0.0,1.0,0.0,0.0,2,2,0,0,0,1,0
213,100831,1,0,2,1,0,10,3,5388.0,0,1156.5,0,465.8884565499352,0.5,1,62.5,62.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
214,100832,4,1,4,1,0,10,4,2897.0,1,1973.41666666667,0,146.80123305603624,0.25,1,42.5,47.5,0.0,1,4,1.0,0.0,0.0,0.0,1,1,0,0,0,4,0
215,100835,1,0,1,4,0,40,3,9099.99999999999,0,995.416666666667,0,914.1900376726651,0.0,0,27.5,27.5,0.0,3,1,0.0,0.0,1.0,0.0,1,1,0,0,0,1,0
216,100840,1,0,3,3,0,30,2,2260.13981603967,0,1156.5,1,195.42929667442027,0.5,1,66.25,85.0,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,0,2,0
217,100841,4,1,3,2,0,20,3,2390.82392842589,0,1281.16666666667,1,186.6130294075101,0.0,0,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,1
218,100843,2,0,2,4,1,41,4,6800.0,1,2414.5,0,281.6318078277076,0.8,0,36.7,27.5,0.0,3,5,0.2,0.0,0.8,0.0,1,1,1,0,1,4,0
219,100845,1,0,3,3,1,31,1,91.1622659521773,0,1496.58333333333,1,6.091359159341444,0.3333333333333333,1,40.833333333333336,47.5,0.0,1,3,1.0,0.0,0.0,0.0,2,2,0,0,0,3,1
220,100857,1,0,2,1,0,10,3,4200.0,0,2283.33333333333,0,183.94160583941635,0.4,0,24.9,47.5,0.0,1,5,1.0,0.0,0.0,0.0,1,1,0,0,3,2,0
221,100870,1,0,2,1,0,10,3,2788.84515599969,0,1281.16666666667,0,217.68012145177698,1.0,1,27.5,27.5,0.0,3,1,0.0,0.0,1.0,0.0,1,1,1,1,0,1,0
222,100875,3,1,4,4,0,40,2,3164.0,0,3054.25,1,103.59335352377835,0.5714285714285714,1,24.357142857142858,47.5,1.0,3,7,0.0,0.0,1.0,0.0,2,3,1,0,3,4,0
223,100885,1,0,1,3,1,31,3,1900.0,0,917.583333333333,0,207.0656616111162,1.0,1,85.0,85.0,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
224,100888,1,0,2,1,0,10,3,7835.0,0,1973.41666666667,0,397.02715256956986,0.5,0,51.875,27.5,0.0,3,4,0.0,0.0,1.0,0.0,1,1,1,0,0,4,0
225,100889,4,1,4,2,1,21,2,2638.6224483892,0,2283.33333333333,1,115.56010722872428,0.4,1,12.6,27.5,0.0,1,5,1.0,0.0,0.0,0.0,1,1,0,0,3,2,0
226,100900,4,1,4,3,0,30,4,3910.0,1,2379.83333333333,0,164.29721969325607,0.4,1,55.1,47.5,0.0,2,5,0.0,1.0,0.0,0.0,1,1,0,0,0,5,1
227,100901,1,0,4,3,1,31,4,1815.33,1,2556.5,1,71.00840993545863,0.5,1,23.5,47.5,0.0,1,6,1.0,0.0,0.0,0.0,1,1,0,0,4,2,0
228,100903,3,1,4,3,1,31,4,1402.0,1,2283.33333333333,1,61.401459854014696,1.0,1,15.5,27.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,2,1,0
229,100905,1,0,3,1,1,11,4,2740.65686602,1,1318.75,1,207.82232159393365,1.0,1,13.75,27.5,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,1,1,0
230,100908,3,1,5,4,0,40,4,700.0,1,917.583333333333,1,76.28734901462177,1.0,1,68.0,68.0,1.0,3,1,0.0,0.0,1.0,0.0,3,3,0,0,0,1,0
231,100917,1,0,3,3,1,31,2,2760.38639816029,0,1947.0,0,141.77639435851515,1.0,1,15.0,27.5,0.0,3,4,0.0,0.0,1.0,0.0,2,2,0,0,3,1,0
232,100920,3,1,3,3,1,31,4,4200.0,1,1281.16666666667,0,327.82620007805303,1.0,1,47.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,0,2,0
233,100925,2,0,2,4,0,40,4,4480.0,1,1940.25,0,230.89808014431128,0.5,1,15.875,27.5,1.0,1,4,1.0,0.0,0.0,0.0,1,1,0,0,2,2,0
234,100927,4,1,4,3,0,30,4,55.0,1,995.416666666667,1,5.525324403516114,1.0,1,27.5,27.5,0.0,2,1,0.0,1.0,0.0,0.0,2,2,0,0,0,1,0
235,100928,1,0,1,3,0,30,3,25650.0,0,1281.16666666667,0,2002.0814361909668,0.5,1,47.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
236,100929,1,0,1,3,0,30,4,2016.0,1,1940.25,1,103.90413606494009,0.75,0,29.5,47.5,1.0,3,4,0.0,0.0,1.0,0.0,3,3,0,0,2,2,0
237,100933,1,0,2,2,0,20,3,1950.0,0,995.416666666667,0,195.8978652155713,0.0,0,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
238,100934,1,0,1,2,1,21,3,4024.0,0,1156.5,0,347.9463899697363,0.5,0,85.0,85.0,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,0,2,0
239,100939,4,1,4,3,0,30,4,929.0,1,995.416666666667,1,93.32775219757218,1.0,1,47.5,47.5,0.0,2,1,0.0,1.0,0.0,0.0,2,2,0,0,0,1,1
240,100948,1,0,3,3,0,30,3,3229.0,0,1156.5,0,279.2044963251189,0.5,1,68.0,68.0,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
241,100953,1,0,3,3,0,30,1,698.0,0,917.583333333333,1,76.06938516029427,1.0,1,62.5,62.5,1.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
242,100958,1,0,1,1,1,11,3,4800.0,0,1281.16666666667,0,374.65851437491773,0.5,1,55.0,47.5,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,0,2,0
243,100974,3,1,4,2,0,20,4,166.216755653959,1,1281.16666666667,1,12.97385890365229,0.5,1,37.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,0,2,1
244,100981,4,1,4,3,0,30,4,0.0,1,995.416666666667,1,0.0,0.0,0,47.5,47.5,0.0,2,1,0.0,1.0,0.0,0.0,1,1,0,0,0,1,0
245,100984,4,1,3,2,1,21,4,853.0,1,917.583333333333,1,92.96158387067481,1.0,1,68.0,68.0,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
246,100985,1,0,2,1,1,11,3,7420.85351813397,0,1940.25,1,382.46893535028835,0.5,1,26.125,47.5,0.0,2,4,0.0,1.0,0.0,0.0,1,1,0,0,2,2,0
247,100992,2,0,3,2,0,20,2,2050.17,0,1156.5,1,177.27367055771725,0.5,1,85.0,85.0,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,0,2,0
248,101000,4,1,3,3,0,30,2,1478.1634661009,0,995.416666666667,1,148.4969576660594,1.0,1,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
249,101011,1,0,2,2,0,20,4,2574.55,1,1496.58333333333,0,172.0285093824827,0.5,1,73.75,62.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
250,101013,1,0,3,3,0,30,2,1700.0,0,995.416666666667,0,170.78275429049808,1.0,1,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
251,101014,2,0,3,4,0,40,1,854.0,0,995.416666666667,0,85.79321892005021,1.0,1,47.5,47.5,1.0,3,1,0.0,0.0,1.0,0.0,2,2,0,0,0,1,1
252,101018,1,0,1,2,0,20,3,13150.0,0,1940.25,0,677.7477129235923,0.5,1,29.5,47.5,0.0,1,4,1.0,0.0,0.0,0.0,1,1,0,0,2,2,0
253,101019,4,1,4,3,0,30,1,840.0,0,995.416666666667,1,84.3867727082461,1.0,1,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
254,101020,1,0,3,4,0,40,3,11178.2795542263,0,2005.75,1,557.3117065549694,0.75,1,46.25,85.0,0.25,1,4,0.75,0.0,0.25,0.0,1,1,0,0,1,3,0
255,101024,4,1,3,3,0,30,4,583.416409808,1,1318.75,1,44.24010690487204,1.0,1,14.25,27.5,0.0,2,2,0.0,1.0,0.0,0.0,2,2,0,0,1,1,0
256,101031,1,0,2,4,0,40,2,2261.0,0,1156.5,0,195.50367488110678,1.0,1,73.75,62.5,0.0,2,2,0.0,1.0,0.0,0.0,1,1,0,0,0,2,0
257,101036,3,1,4,3,1,31,4,2182.0,1,1281.16666666667,1,170.31351632626468,0.0,0,47.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,1
258,101046,2,0,4,1,0,10,3,4593.332,0,1940.25,0,236.73918309496202,0.5,1,22.875,47.5,0.0,2,4,0.0,1.0,0.0,0.0,1,1,1,0,2,2,0
259,101050,4,1,5,2,0,20,4,0.0,1,995.416666666667,1,0.0,1.0,1,62.5,62.5,0.0,2,1,0.0,1.0,0.0,0.0,1,1,0,0,0,1,0
260,101056,1,0,2,2,0,20,1,800.0,0,995.416666666667,1,80.36835496023438,0.0,0,47.5,47.5,0.0,2,1,0.0,1.0,0.0,0.0,1,1,0,0,0,1,0
261,101057,4,1,4,3,1,31,1,1120.0,0,2283.33333333333,1,49.051094890511024,0.8,1,13.9,27.5,0.0,1,5,1.0,0.0,0.0,0.0,2,2,0,0,3,2,0
262,101061,1,0,1,3,0,30,3,7266.0,0,1281.16666666667,0,567.1393261350318,0.0,0,27.5,27.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
263,101062,3,1,4,4,0,40,1,2162.062,0,2340.58333333333,1,92.37278456225313,0.8,1,21.7,47.5,1.0,2,5,0.2,0.6,0.2,0.0,2,3,0,0,2,3,0
264,101063,3,1,5,2,0,20,4,1300.0,1,1540.0,1,84.4155844155844,0.6666666666666666,1,28.166666666666668,47.5,0.0,3,3,0.3333333333333333,0.0,0.6666666666666666,0.0,1,1,0,0,1,2,0
265,101078,1,0,3,4,0,40,3,2480.83584579567,0,1156.5,1,214.5123947942646,0.5,1,66.25,85.0,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
266,101081,3,1,4,4,0,40,4,766.477502732779,1,1318.75,1,58.121516794902675,0.5,1,15.25,27.5,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,1,1,0
267,101083,4,1,2,3,0,30,2,2240.0,0,1940.25,1,115.44904007215564,0.5,1,16.875,27.5,1.0,3,4,0.0,0.0,1.0,0.0,3,3,1,0,2,2,0
268,101088,1,0,3,2,0,20,4,430.197710306106,1,2283.33333333333,1,18.840775633844085,0.2,1,23.8,47.5,0.0,2,5,0.0,1.0,0.0,0.0,1,1,0,0,3,2,0
269,101090,1,0,1,2,0,20,3,1951.4007182006,0,917.583333333333,0,212.66741093821824,1.0,1,85.0,85.0,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
270,101094,1,0,2,4,0,40,4,3578.17,1,1973.41666666667,0,181.31852540010948,0.5,1,53.5,62.5,0.0,1,4,1.0,0.0,0.0,0.0,1,1,1,0,0,4,0
271,101095,2,0,3,3,0,30,4,1680.0,1,1318.75,1,127.39336492890996,0.5,1,15.75,27.5,0.0,2,2,0.0,1.0,0.0,0.0,1,1,0,0,1,1,0
272,101104,1,0,2,3,1,31,3,2503.2,0,1156.5,1,216.4461738002594,0.5,0,62.5,62.5,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,0,2,0
273,101105,3,1,5,3,1,31,2,1600.0,0,995.416666666667,1,160.73670992046877,1.0,1,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
274,101109,1,0,2,2,1,21,3,6966.97293732027,0,1281.16666666667,1,543.7991104972227,0.5,1,47.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
275,101112,4,1,4,1,0,10,4,1562.162,1,1947.0,1,80.23430919363122,0.75,1,14.25,27.5,0.0,1,4,1.0,0.0,0.0,0.0,1,1,0,0,3,1,0
276,101113,1,0,3,3,0,30,3,2800.0,0,995.416666666667,0,281.2892423608203,1.0,1,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
277,101115,1,0,4,3,0,30,4,250.638512029,1,995.416666666667,1,25.179256126814558,1.0,1,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
278,101125,1,0,2,2,0,20,2,2089.67342649297,0,1156.5,0,180.68944457353825,0.5,0,85.0,85.0,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
279,101129,2,0,2,2,0,20,2,1680.0,0,995.416666666667,1,168.7735454164922,0.0,0,27.5,27.5,0.0,3,1,0.0,0.0,1.0,0.0,1,1,1,1,0,1,0
280,101130,1,0,1,1,1,11,2,3500.0,0,2556.5,1,136.90592607079992,0.3333333333333333,1,21.166666666666668,47.5,0.0,1,6,1.0,0.0,0.0,0.0,1,3,0,0,4,2,0
281,101134,1,0,3,2,0,20,3,2000.0,0,995.416666666667,0,200.92088740058597,1.0,1,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
282,101137,1,0,3,2,0,20,2,1540.0,0,995.416666666667,1,154.7090832984512,1.0,1,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
283,101141,2,0,2,3,0,30,2,2639.0,0,2248.41666666667,1,117.37148363663302,0.8,1,20.1,47.5,0.0,2,5,0.0,1.0,0.0,0.0,1,1,0,0,4,1,0
284,101148,3,1,3,4,0,40,4,1502.9,1,2379.83333333333,1,63.151481196162294,0.5,1,46.875,85.0,0.0,1,4,1.0,0.0,0.0,0.0,2,2,0,0,0,4,1
